YEAR,STATE,ITEM,VALUE
2000,MISSOURI,NUMCOL,23000
2000,MISSOURI,TOTALLB,1725000
2000,MISSOURI,TOTALPRICE,1035000
2000,MONTANA,LBPERCOL,88
2000,MONTANA,NUMCOL,124000
2000,MONTANA,TOTALLB,10912000
2000,MONTANA,TOTALPRICE,6438000
2000,NEBRASKA,LBPERCOL,87
2000,NEBRASKA,NUMCOL,50000
2000,NEBRASKA,TOTALLB,4350000
2000,NEBRASKA,TOTALPRICE,2567000
2000,NEVADA,LBPERCOL,35
2000,NEVADA,NUMCOL,10000
2000,NEVADA,TOTALLB,350000
2000,NEVADA,TOTALPRICE,508000
2000,NEW JERSEY,LBPERCOL,35
2000,NEW JERSEY,NUMCOL,11000
2000,NEW JERSEY,TOTALLB,385000
2000,NEW JERSEY,TOTALPRICE,235000
2000,NEW MEXICO,LBPERCOL,64
2000,NEW MEXICO,NUMCOL,15000
2000,NEW MEXICO,TOTALLB,960000
2000,NEW MEXICO,TOTALPRICE,691000
2000,NEW YORK,LBPERCOL,80
2000,NEW YORK,NUMCOL,58000
2000,NEW YORK,TOTALLB,4640000
2000,NEW YORK,TOTALPRICE,2552000
2000,NORTH CAROLINA,LBPERCOL,49
2000,NORTH CAROLINA,NUMCOL,11000
2000,NORTH CAROLINA,TOTALLB,539000
2000,NORTH CAROLINA,TOTALPRICE,771000
2000,NORTH DAKOTA,LBPERCOL,115
2000,NORTH DAKOTA,NUMCOL,300000
2000,NORTH DAKOTA,TOTALLB,34500000
2000,NORTH DAKOTA,TOTALPRICE,19665000
2000,OHIO,LBPERCOL,65
2000,OHIO,NUMCOL,18000
2000,OHIO,TOTALLB,1170000
2000,OHIO,TOTALPRICE,924000
2000,OKLAHOMA,LBPERCOL,35
2000,OKLAHOMA,NUMCOL,7000
2000,OKLAHOMA,TOTALLB,245000
2000,OKLAHOMA,TOTALPRICE,309000
2000,OREGON,LBPERCOL,51
2000,OREGON,NUMCOL,48000
2000,OREGON,TOTALLB,2448000
2000,OREGON,TOTALPRICE,1616000
2000,OTHER STATES,LBPERCOL,40
2000,OTHER STATES,NUMCOL,18000
2000,OTHER STATES,TOTALLB,728000
2000,OTHER STATES,TOTALPRICE,1297000
2000,PENNSYLVANIA,LBPERCOL,45
2000,PENNSYLVANIA,NUMCOL,25000
2000,PENNSYLVANIA,TOTALLB,1125000
2000,PENNSYLVANIA,TOTALPRICE,855000
2000,SOUTH DAKOTA,LBPERCOL,121
2000,SOUTH DAKOTA,NUMCOL,235000
2000,SOUTH DAKOTA,TOTALLB,28435000
2000,SOUTH DAKOTA,TOTALPRICE,16492000
2000,TENNESSEE,LBPERCOL,61
2000,TENNESSEE,NUMCOL,9000
2000,TENNESSEE,TOTALLB,549000
2000,TENNESSEE,TOTALPRICE,785000
2000,TEXAS,LBPERCOL,79
2000,TEXAS,NUMCOL,105000
2000,TEXAS,TOTALLB,8295000
2000,TEXAS,TOTALPRICE,4728000
2000,UTAH,LBPERCOL,41
2000,UTAH,NUMCOL,24000
2000,UTAH,TOTALLB,984000
2000,UTAH,TOTALPRICE,590000
2000,VERMONT,LBPERCOL,59
2000,VERMONT,NUMCOL,7000
2000,VERMONT,TOTALLB,413000
2000,VERMONT,TOTALPRICE,281000
2000,VIRGINIA,LBPERCOL,42
2000,VIRGINIA,NUMCOL,7000
2000,VIRGINIA,TOTALLB,294000
2000,VIRGINIA,TOTALPRICE,441000
2000,WASHINGTON,LBPERCOL,54
2000,WASHINGTON,NUMCOL,52000
2000,WASHINGTON,TOTALLB,2808000
2000,WASHINGTON,TOTALPRICE,1629000
2000,WEST VIRGINIA,LBPERCOL,54
2000,WEST VIRGINIA,NUMCOL,7000
2000,WEST VIRGINIA,TOTALLB,378000
2000,WEST VIRGINIA,TOTALPRICE,461000
2000,WISCONSIN,LBPERCOL,90
2000,WISCONSIN,NUMCOL,84000
2000,WISCONSIN,TOTALLB,7560000
2000,WISCONSIN,TOTALPRICE,5141000
2000,WYOMING,LBPERCOL,93
2000,WYOMING,NUMCOL,39000
2000,WYOMING,TOTALLB,3627000
2000,WYOMING,TOTALPRICE,2140000
1999,ALABAMA,LBPERCOL,68
1999,ALABAMA,NUMCOL,17000
1999,ALABAMA,TOTALLB,1156000
1999,ALABAMA,TOTALPRICE,647000
1999,ARIZONA,LBPERCOL,62
1999,ARIZONA,NUMCOL,52000
1999,ARIZONA,TOTALLB,3224000
1999,ARIZONA,TOTALPRICE,1999000
1999,ARKANSAS,LBPERCOL,89
1999,ARKANSAS,NUMCOL,52000
1999,ARKANSAS,TOTALLB,4628000
1999,ARKANSAS,TOTALPRICE,2453000
1999,CALIFORNIA,LBPERCOL,60
1999,CALIFORNIA,NUMCOL,465000
1999,CALIFORNIA,TOTALLB,27900000
1999,CALIFORNIA,TOTALPRICE,15345000
1999,COLORADO,LBPERCOL,76
1999,COLORADO,NUMCOL,27000
1999,COLORADO,TOTALLB,2052000
1999,COLORADO,TOTALPRICE,1395000
1999,FLORIDA,LBPERCOL,102
1999,FLORIDA,NUMCOL,228000
1999,FLORIDA,TOTALLB,23256000
1999,FLORIDA,TOTALPRICE,12326000
1999,GEORGIA,LBPERCOL,51
1999,GEORGIA,NUMCOL,65000
1999,GEORGIA,TOTALLB,3315000
1999,GEORGIA,TOTALPRICE,2122000
1999,HAWAII,LBPERCOL,80
1999,HAWAII,NUMCOL,8000
1999,HAWAII,TOTALLB,640000
1999,HAWAII,TOTALPRICE,512000
1999,IDAHO,LBPERCOL,48
1999,IDAHO,NUMCOL,120000
1999,IDAHO,TOTALLB,5760000
1999,IDAHO,TOTALPRICE,3398000
1999,ILLINOIS,LBPERCOL,66
1999,ILLINOIS,NUMCOL,9000
1999,ILLINOIS,TOTALLB,594000
1999,ILLINOIS,TOTALPRICE,683000
1999,INDIANA,LBPERCOL,81
1999,INDIANA,NUMCOL,10000
1999,INDIANA,TOTALLB,810000
1999,INDIANA,TOTALPRICE,729000
1999,IOWA,LBPERCOL,65
1999,IOWA,NUMCOL,40000
1999,IOWA,TOTALLB,2600000
1999,IOWA,TOTALPRICE,1690000
1999,KANSAS,LBPERCOL,67
1999,KANSAS,NUMCOL,13000
1999,KANSAS,TOTALLB,871000
1999,KANSAS,TOTALPRICE,967000
1999,KENTUCKY,LBPERCOL,50
1999,KENTUCKY,NUMCOL,3000
1999,KENTUCKY,TOTALLB,150000
1999,KENTUCKY,TOTALPRICE,186000
1999,LOUISIANA,LBPERCOL,114
1999,LOUISIANA,NUMCOL,48000
1999,LOUISIANA,TOTALLB,5472000
1999,LOUISIANA,TOTALPRICE,2681000
1999,MAINE,LBPERCOL,22
1999,MAINE,NUMCOL,14000
1999,MAINE,TOTALLB,308000
1999,MAINE,TOTALPRICE,256000
1999,MARYLAND,LBPERCOL,46
1999,MARYLAND,NUMCOL,6000
1999,MARYLAND,TOTALLB,276000
1999,MARYLAND,TOTALPRICE,453000
1999,MICHIGAN,LBPERCOL,85
1999,MICHIGAN,NUMCOL,73000
1999,MICHIGAN,TOTALLB,6205000
1999,MICHIGAN,TOTALPRICE,4095000
1999,MINNESOTA,LBPERCOL,82
1999,MINNESOTA,NUMCOL,145000
1999,MINNESOTA,TOTALLB,11890000
1999,MINNESOTA,TOTALPRICE,7253000
1999,MISSISSIPPI,LBPERCOL,73
1999,MISSISSIPPI,NUMCOL,18000
1999,MISSISSIPPI,TOTALLB,1314000
1999,MISSISSIPPI,TOTALPRICE,710000
1999,MISSOURI,LBPERCOL,65
1999,MISSOURI,NUMCOL,24000
1999,MISSOURI,TOTALLB,1560000
1999,MISSOURI,TOTALPRICE,1061000
1999,MONTANA,LBPERCOL,70
1999,MONTANA,NUMCOL,122000
1999,MONTANA,TOTALLB,8540000
1999,MONTANA,TOTALPRICE,5124000
1999,NEBRASKA,LBPERCOL,77
1999,NEBRASKA,NUMCOL,58000
1999,NEBRASKA,TOTALLB,4466000
1999,NEBRASKA,TOTALPRICE,2724000
1999,NEVADA,LBPERCOL,45
1999,NEVADA,NUMCOL,9000
1999,NEVADA,TOTALLB,405000
1999,NEVADA,TOTALPRICE,624000
1999,NEW JERSEY,LBPERCOL,44
1999,NEW JERSEY,NUMCOL,10000
1999,NEW JERSEY,TOTALLB,440000
1999,NEW JERSEY,TOTALPRICE,251000
1999,NEW MEXICO,LBPERCOL,52
1999,NEW MEXICO,NUMCOL,15000
1999,NEW MEXICO,TOTALLB,780000
1999,NEW MEXICO,TOTALPRICE,601000
1999,NEW YORK,LBPERCOL,70
1999,NEW YORK,NUMCOL,69000
1999,NEW YORK,TOTALLB,4830000
1999,NEW YORK,TOTALPRICE,3188000
1999,NORTH CAROLINA,LBPERCOL,46
1999,NORTH CAROLINA,NUMCOL,9000
1999,NORTH CAROLINA,TOTALLB,414000
1999,NORTH CAROLINA,TOTALPRICE,671000
1999,NORTH DAKOTA,LBPERCOL,105
1999,NORTH DAKOTA,NUMCOL,255000
1999,NORTH DAKOTA,TOTALLB,26775000
1999,NORTH DAKOTA,TOTALPRICE,15797000
1999,OHIO,LBPERCOL,74
1999,OHIO,NUMCOL,20000
1999,OHIO,TOTALLB,1480000
1999,OHIO,TOTALPRICE,1066000
1999,OKLAHOMA,LBPERCOL,45
1999,OKLAHOMA,NUMCOL,6000
1999,OKLAHOMA,TOTALLB,270000
1999,OKLAHOMA,TOTALPRICE,362000
1999,OREGON,LBPERCOL,57
1999,OREGON,NUMCOL,45000
1999,OREGON,TOTALLB,2565000
1999,OREGON,TOTALPRICE,2052000
1999,OTHER STATES,LBPERCOL,45
1999,OTHER STATES,NUMCOL,15000
1999,OTHER STATES,TOTALLB,681000
1999,OTHER STATES,TOTALPRICE,1347000
1999,PENNSYLVANIA,LBPERCOL,60
1999,PENNSYLVANIA,NUMCOL,28000
1999,PENNSYLVANIA,TOTALLB,1680000
1999,PENNSYLVANIA,TOTALPRICE,1277000
1999,SOUTH DAKOTA,LBPERCOL,104
1999,SOUTH DAKOTA,NUMCOL,224000
1999,SOUTH DAKOTA,TOTALLB,23296000
1999,SOUTH DAKOTA,TOTALPRICE,13978000
1999,TENNESSEE,LBPERCOL,51
1999,TENNESSEE,NUMCOL,8000
1999,TENNESSEE,TOTALLB,408000
1999,TENNESSEE,TOTALPRICE,530000
1999,TEXAS,LBPERCOL,81
1999,TEXAS,NUMCOL,108000
1999,TEXAS,TOTALLB,8748000
1999,TEXAS,TOTALPRICE,5599000
1999,UTAH,LBPERCOL,45
1999,UTAH,NUMCOL,26000
1999,UTAH,TOTALLB,1170000
1999,UTAH,TOTALPRICE,796000
1999,VERMONT,LBPERCOL,66
1999,VERMONT,NUMCOL,6000
1999,VERMONT,TOTALLB,396000
1999,VERMONT,TOTALPRICE,249000
1999,VIRGINIA,LBPERCOL,35
1999,VIRGINIA,NUMCOL,7000
1999,VIRGINIA,TOTALLB,245000
1999,VIRGINIA,TOTALPRICE,287000
1999,WASHINGTON,LBPERCOL,50
1999,WASHINGTON,NUMCOL,52000
1999,WASHINGTON,TOTALLB,2600000
1999,WASHINGTON,TOTALPRICE,1560000
1999,WEST VIRGINIA,LBPERCOL,39
1999,WEST VIRGINIA,NUMCOL,6000
1999,WEST VIRGINIA,TOTALLB,234000
1999,WEST VIRGINIA,TOTALPRICE,255000
1999,WISCONSIN,LBPERCOL,75
1999,WISCONSIN,NUMCOL,80000
1999,WISCONSIN,TOTALLB,6000000
1999,WISCONSIN,TOTALPRICE,4080000
1999,WYOMING,LBPERCOL,72
1999,WYOMING,NUMCOL,37000
1999,WYOMING,TOTALLB,2664000
1999,WYOMING,TOTALPRICE,1625000
1998,ALABAMA,LBPERCOL,71
1998,ALABAMA,NUMCOL,16000
1998,ALABAMA,TOTALLB,1136000
1998,ALABAMA,TOTALPRICE,818000
1998,ARIZONA,LBPERCOL,60
1998,ARIZONA,NUMCOL,55000
1998,ARIZONA,TOTALLB,3300000
1998,ARIZONA,TOTALPRICE,2112000
1998,ARKANSAS,LBPERCOL,65
1998,ARKANSAS,NUMCOL,53000
1998,ARKANSAS,TOTALLB,3445000
1998,ARKANSAS,TOTALPRICE,2033000
1998,CALIFORNIA,LBPERCOL,83
1998,CALIFORNIA,NUMCOL,450000
1998,CALIFORNIA,TOTALLB,37350000
1998,CALIFORNIA,TOTALPRICE,23157000
1998,COLORADO,LBPERCOL,72
1998,COLORADO,NUMCOL,27000
1998,COLORADO,TOTALLB,1944000
1998,COLORADO,TOTALPRICE,1361000
1998,FLORIDA,LBPERCOL,98
1998,FLORIDA,NUMCOL,230000
1998,FLORIDA,TOTALLB,22540000
1998,FLORIDA,TOTALPRICE,14426000
1998,GEORGIA,LBPERCOL,56
1998,GEORGIA,NUMCOL,75000
1998,GEORGIA,TOTALLB,4200000
1998,GEORGIA,TOTALPRICE,2898000
1998,HAWAII,LBPERCOL,118
1998,HAWAII,NUMCOL,8000
1998,HAWAII,TOTALLB,944000
1998,HAWAII,TOTALPRICE,727000
1998,IDAHO,LBPERCOL,50
1998,IDAHO,NUMCOL,120000
1998,IDAHO,TOTALLB,6000000
1998,IDAHO,TOTALPRICE,3900000
1998,ILLINOIS,LBPERCOL,71
1998,ILLINOIS,NUMCOL,9000
1998,ILLINOIS,TOTALLB,639000
1998,ILLINOIS,TOTALPRICE,760000
1998,INDIANA,LBPERCOL,92
1998,INDIANA,NUMCOL,9000
1998,INDIANA,TOTALLB,828000
1998,INDIANA,TOTALPRICE,704000
1998,IOWA,LBPERCOL,78
1998,IOWA,NUMCOL,50000
1998,IOWA,TOTALLB,3900000
1998,IOWA,TOTALPRICE,2730000
1998,KANSAS,LBPERCOL,46
1998,KANSAS,NUMCOL,16000
1998,KANSAS,TOTALLB,736000
1998,KANSAS,TOTALPRICE,640000
1998,KENTUCKY,LBPERCOL,50
1998,KENTUCKY,NUMCOL,3000
1998,KENTUCKY,TOTALLB,150000
1998,KENTUCKY,TOTALPRICE,210000
1998,LOUISIANA,LBPERCOL,111
1998,LOUISIANA,NUMCOL,41000
1998,LOUISIANA,TOTALLB,4551000
1998,LOUISIANA,TOTALPRICE,2685000
1998,MAINE,LBPERCOL,26
1998,MAINE,NUMCOL,10000
1998,MAINE,TOTALLB,260000
1998,MAINE,TOTALPRICE,179000
1998,MARYLAND,LBPERCOL,44
1998,MARYLAND,NUMCOL,7000
1998,MARYLAND,TOTALLB,308000
1998,MARYLAND,TOTALPRICE,339000
1998,MICHIGAN,LBPERCOL,85
1998,MICHIGAN,NUMCOL,80000
1998,MICHIGAN,TOTALLB,6800000
1998,MICHIGAN,TOTALPRICE,4488000
1998,MINNESOTA,LBPERCOL,79
1998,MINNESOTA,NUMCOL,140000
1998,MINNESOTA,TOTALLB,11060000
1998,MINNESOTA,TOTALPRICE,7189000
1998,MISSISSIPPI,LBPERCOL,86
1998,MISSISSIPPI,NUMCOL,18000
1998,MISSISSIPPI,TOTALLB,1548000
1998,MISSISSIPPI,TOTALPRICE,898000
1998,MISSOURI,LBPERCOL,66
1998,MISSOURI,NUMCOL,23000
1998,MISSOURI,TOTALLB,1518000
1998,MISSOURI,TOTALPRICE,1154000
1998,MONTANA,LBPERCOL,122
1998,MONTANA,NUMCOL,115000
1998,MONTANA,TOTALLB,14030000
1998,MONTANA,TOTALPRICE,8979000
1998,NEBRASKA,LBPERCOL,70
1998,NEBRASKA,NUMCOL,64000
1998,NEBRASKA,TOTALLB,4480000
1998,NEBRASKA,TOTALPRICE,3853000
1998,NEVADA,LBPERCOL,46
1998,NEVADA,NUMCOL,10000
1998,NEVADA,TOTALLB,460000
1998,NEVADA,TOTALPRICE,759000
1998,NEW JERSEY,LBPERCOL,49
1998,NEW JERSEY,NUMCOL,11000
1998,NEW JERSEY,TOTALLB,539000
1998,NEW JERSEY,TOTALPRICE,410000
1998,NEW MEXICO,LBPERCOL,55
1998,NEW MEXICO,NUMCOL,14000
1998,NEW MEXICO,TOTALLB,770000
1998,NEW MEXICO,TOTALPRICE,585000
1998,NEW YORK,LBPERCOL,80
1998,NEW YORK,NUMCOL,65000
1998,NEW YORK,TOTALLB,5200000
1998,NEW YORK,TOTALPRICE,3640000
1998,NORTH CAROLINA,LBPERCOL,59
1998,NORTH CAROLINA,NUMCOL,8000
1998,NORTH CAROLINA,TOTALLB,472000
1998,NORTH CAROLINA,TOTALPRICE,651000
1998,NORTH DAKOTA,LBPERCOL,128
1998,NORTH DAKOTA,NUMCOL,230000
1998,NORTH DAKOTA,TOTALLB,29440000
1998,NORTH DAKOTA,TOTALPRICE,18547000
1998,OHIO,LBPERCOL,78
1998,OHIO,NUMCOL,18000
1998,OHIO,TOTALLB,1404000
1998,OHIO,TOTALPRICE,1165000
1998,OKLAHOMA,LBPERCOL,51
1998,OKLAHOMA,NUMCOL,4000
1998,OKLAHOMA,TOTALLB,204000
1998,OKLAHOMA,TOTALPRICE,253000
1998,OREGON,LBPERCOL,45
1998,OREGON,NUMCOL,50000
1998,OREGON,TOTALLB,2250000
1998,OREGON,TOTALPRICE,2025000
1998,OTHER STATES,LBPERCOL,63
1998,OTHER STATES,NUMCOL,16000
1998,OTHER STATES,TOTALLB,1008000
1998,OTHER STATES,TOTALPRICE,1377000
1998,PENNSYLVANIA,LBPERCOL,66
1998,PENNSYLVANIA,NUMCOL,26000
1998,PENNSYLVANIA,TOTALLB,1716000
1998,PENNSYLVANIA,TOTALPRICE,1373000
1998,SOUTH DAKOTA,LBPERCOL,95
1998,SOUTH DAKOTA,NUMCOL,225000
1998,SOUTH DAKOTA,TOTALLB,21375000
1998,SOUTH DAKOTA,TOTALPRICE,13680000
1998,TENNESSEE,LBPERCOL,64
1998,TENNESSEE,NUMCOL,7000
1998,TENNESSEE,TOTALLB,448000
1998,TENNESSEE,TOTALPRICE,591000
1998,TEXAS,LBPERCOL,77
1998,TEXAS,NUMCOL,91000
1998,TEXAS,TOTALLB,7007000
1998,TEXAS,TOTALPRICE,4344000
1998,UTAH,LBPERCOL,58
1998,UTAH,NUMCOL,30000
1998,UTAH,TOTALLB,1740000
1998,UTAH,TOTALPRICE,1131000
1998,VERMONT,LBPERCOL,64
1998,VERMONT,NUMCOL,6000
1998,VERMONT,TOTALLB,384000
1998,VERMONT,TOTALPRICE,326000
1998,VIRGINIA,LBPERCOL,37
1998,VIRGINIA,NUMCOL,8000
1998,VIRGINIA,TOTALLB,296000
1998,VIRGINIA,TOTALPRICE,394000
1998,WASHINGTON,LBPERCOL,51
1998,WASHINGTON,NUMCOL,58000
1998,WASHINGTON,TOTALLB,2958000
1998,WASHINGTON,TOTALPRICE,1893000
1998,WEST VIRGINIA,LBPERCOL,55
1998,WEST VIRGINIA,NUMCOL,6000
1998,WEST VIRGINIA,TOTALLB,330000
1998,WEST VIRGINIA,TOTALPRICE,376000
1998,WISCONSIN,LBPERCOL,91
1998,WISCONSIN,NUMCOL,89000
1998,WISCONSIN,TOTALLB,8099000
1998,WISCONSIN,TOTALPRICE,5831000
1998,WYOMING,LBPERCOL,60
1998,WYOMING,NUMCOL,46000
1998,WYOMING,TOTALLB,2760000
1998,WYOMING,TOTALPRICE,1877000
1997,ALABAMA,LBPERCOL,66
1997,ALABAMA,NUMCOL,14000
1997,ALABAMA,TOTALLB,924000
1997,ALABAMA,TOTALPRICE,748000
1997,ARIZONA,LBPERCOL,80
1997,ARIZONA,NUMCOL,42000
1997,ARIZONA,TOTALLB,3360000
1997,ARIZONA,TOTALPRICE,2419000
1997,ARKANSAS,LBPERCOL,95
1997,ARKANSAS,NUMCOL,50000
1997,ARKANSAS,TOTALLB,4750000
1997,ARKANSAS,TOTALPRICE,3325000
1997,CALIFORNIA,LBPERCOL,75
1997,CALIFORNIA,NUMCOL,420000
1997,CALIFORNIA,TOTALLB,31500000
1997,CALIFORNIA,TOTALPRICE,22050000
1997,COLORADO,LBPERCOL,55
1997,COLORADO,NUMCOL,35000
1997,COLORADO,TOTALLB,1925000
1997,COLORADO,TOTALPRICE,1579000
1997,FLORIDA,LBPERCOL,67
1997,FLORIDA,NUMCOL,240000
1997,FLORIDA,TOTALLB,16080000
1997,FLORIDA,TOTALPRICE,11738000
1997,GEORGIA,LBPERCOL,46
1997,GEORGIA,NUMCOL,75000
1997,GEORGIA,TOTALLB,3450000
1997,GEORGIA,TOTALPRICE,2726000
1997,HAWAII,LBPERCOL,146
1997,HAWAII,NUMCOL,9000
1997,HAWAII,TOTALLB,1314000
1997,HAWAII,TOTALPRICE,1130000
1997,IDAHO,LBPERCOL,64
1997,IDAHO,NUMCOL,120000
1997,IDAHO,TOTALLB,7680000
1997,IDAHO,TOTALPRICE,5530000
1997,ILLINOIS,LBPERCOL,69
1997,ILLINOIS,NUMCOL,7000
1997,ILLINOIS,TOTALLB,483000
1997,ILLINOIS,TOTALPRICE,613000
1997,INDIANA,LBPERCOL,71
1997,INDIANA,NUMCOL,8000
1997,INDIANA,TOTALLB,568000
1997,INDIANA,TOTALPRICE,642000
1997,IOWA,LBPERCOL,74
1997,IOWA,NUMCOL,45000
1997,IOWA,TOTALLB,3330000
1997,IOWA,TOTALPRICE,2864000
1997,KANSAS,LBPERCOL,71
1997,KANSAS,NUMCOL,17000
1997,KANSAS,TOTALLB,1207000
1997,KANSAS,TOTALPRICE,978000
1997,KENTUCKY,LBPERCOL,60
1997,KENTUCKY,NUMCOL,3000
1997,KENTUCKY,TOTALLB,180000
1997,KENTUCKY,TOTALPRICE,266000
1997,LOUISIANA,LBPERCOL,115
1997,LOUISIANA,NUMCOL,44000
1997,LOUISIANA,TOTALLB,5060000
1997,LOUISIANA,TOTALPRICE,3542000
1997,MAINE,LBPERCOL,19
1997,MAINE,NUMCOL,8000
1997,MAINE,TOTALLB,152000
1997,MAINE,TOTALPRICE,106000
1997,MARYLAND,LBPERCOL,40
1997,MARYLAND,NUMCOL,6000
1997,MARYLAND,TOTALLB,240000
1997,MARYLAND,TOTALPRICE,382000
1997,MICHIGAN,LBPERCOL,70
1997,MICHIGAN,NUMCOL,85000
1997,MICHIGAN,TOTALLB,5950000
1997,MICHIGAN,TOTALPRICE,4582000
1997,MINNESOTA,LBPERCOL,73
1997,MINNESOTA,NUMCOL,145000
1997,MINNESOTA,TOTALLB,10585000
1997,MINNESOTA,TOTALPRICE,7833000
1997,MISSISSIPPI,LBPERCOL,73
1997,MISSISSIPPI,NUMCOL,19000
1997,MISSISSIPPI,TOTALLB,1387000
1997,MISSISSIPPI,TOTALPRICE,1013000
1997,MISSOURI,LBPERCOL,77
1997,MISSOURI,NUMCOL,24000
1997,MISSOURI,TOTALLB,1848000
1997,MISSOURI,TOTALPRICE,1441000
1997,MONTANA,LBPERCOL,120
1997,MONTANA,NUMCOL,107000
1997,MONTANA,TOTALLB,12840000
1997,MONTANA,TOTALPRICE,9502000
1997,NEBRASKA,LBPERCOL,67
1997,NEBRASKA,NUMCOL,61000
1997,NEBRASKA,TOTALLB,4087000
1997,NEBRASKA,TOTALPRICE,3147000
1997,NEVADA,LBPERCOL,61
1997,NEVADA,NUMCOL,14000
1997,NEVADA,TOTALLB,854000
1997,NEVADA,TOTALPRICE,974000
1997,NEW JERSEY,LBPERCOL,49
1997,NEW JERSEY,NUMCOL,10000
1997,NEW JERSEY,TOTALLB,490000
1997,NEW JERSEY,TOTALPRICE,510000
1997,NEW MEXICO,LBPERCOL,60
1997,NEW MEXICO,NUMCOL,15000
1997,NEW MEXICO,TOTALLB,900000
1997,NEW MEXICO,TOTALPRICE,783000
1997,NEW YORK,LBPERCOL,60
1997,NEW YORK,NUMCOL,72000
1997,NEW YORK,TOTALLB,4320000
1997,NEW YORK,TOTALPRICE,3672000
1997,NORTH CAROLINA,LBPERCOL,58
1997,NORTH CAROLINA,NUMCOL,8000
1997,NORTH CAROLINA,TOTALLB,464000
1997,NORTH CAROLINA,TOTALPRICE,552000
1997,NORTH DAKOTA,LBPERCOL,100
1997,NORTH DAKOTA,NUMCOL,245000
1997,NORTH DAKOTA,TOTALLB,24500000
1997,NORTH DAKOTA,TOTALPRICE,18130000
1997,OHIO,LBPERCOL,80
1997,OHIO,NUMCOL,22000
1997,OHIO,TOTALLB,1760000
1997,OHIO,TOTALPRICE,1496000
1997,OKLAHOMA,LBPERCOL,58
1997,OKLAHOMA,NUMCOL,4000
1997,OKLAHOMA,TOTALLB,232000
1997,OKLAHOMA,TOTALPRICE,318000
1997,OREGON,LBPERCOL,53
1997,OREGON,NUMCOL,50000
1997,OREGON,TOTALLB,2650000
1997,OREGON,TOTALPRICE,2094000
1997,OTHER STATES,LBPERCOL,81
1997,OTHER STATES,NUMCOL,14000
1997,OTHER STATES,TOTALLB,1134000
1997,OTHER STATES,TOTALPRICE,1644000
1997,PENNSYLVANIA,LBPERCOL,48
1997,PENNSYLVANIA,NUMCOL,22000
1997,PENNSYLVANIA,TOTALLB,1056000
1997,PENNSYLVANIA,TOTALPRICE,1056000
1997,SOUTH DAKOTA,LBPERCOL,65
1997,SOUTH DAKOTA,NUMCOL,240000
1997,SOUTH DAKOTA,TOTALLB,15600000
1997,SOUTH DAKOTA,TOTALPRICE,11544000
1997,TENNESSEE,LBPERCOL,62
1997,TENNESSEE,NUMCOL,7000
1997,TENNESSEE,TOTALLB,434000
1997,TENNESSEE,TOTALPRICE,638000
1997,TEXAS,LBPERCOL,106
1997,TEXAS,NUMCOL,94000
1997,TEXAS,TOTALLB,9964000
1997,TEXAS,TOTALPRICE,7473000
1997,UTAH,LBPERCOL,52
1997,UTAH,NUMCOL,32000
1997,UTAH,TOTALLB,1664000
1997,UTAH,TOTALPRICE,1248000
1997,VERMONT,LBPERCOL,63
1997,VERMONT,NUMCOL,5000
1997,VERMONT,TOTALLB,315000
1997,VERMONT,TOTALPRICE,261000
1997,VIRGINIA,LBPERCOL,53
1997,VIRGINIA,NUMCOL,8000
1997,VIRGINIA,TOTALLB,424000
1997,VIRGINIA,TOTALPRICE,615000
1997,WASHINGTON,LBPERCOL,52
1997,WASHINGTON,NUMCOL,60000
1997,WASHINGTON,TOTALLB,3120000
1997,WASHINGTON,TOTALPRICE,2371000
1997,WEST VIRGINIA,LBPERCOL,70
1997,WEST VIRGINIA,NUMCOL,8000
1997,WEST VIRGINIA,TOTALLB,560000
1997,WEST VIRGINIA,TOTALPRICE,622000
1997,WISCONSIN,LBPERCOL,60
1997,WISCONSIN,NUMCOL,79000
1997,WISCONSIN,TOTALLB,4740000
1997,WISCONSIN,TOTALPRICE,4266000
1997,WYOMING,LBPERCOL,62
1997,WYOMING,NUMCOL,38000
1997,WYOMING,TOTALLB,2356000
1997,WYOMING,TOTALPRICE,1767000
1996,ALABAMA,LBPERCOL,64
1996,ALABAMA,NUMCOL,15000
1996,ALABAMA,TOTALLB,960000
1996,ALABAMA,TOTALPRICE,835000
1996,ARIZONA,LBPERCOL,60
1996,ARIZONA,NUMCOL,32000
1996,ARIZONA,TOTALLB,1920000
1996,ARIZONA,TOTALPRICE,1632000
1996,ARKANSAS,LBPERCOL,84
1996,ARKANSAS,NUMCOL,50000
1996,ARKANSAS,TOTALLB,4200000
1996,ARKANSAS,TOTALPRICE,3570000
1996,CALIFORNIA,LBPERCOL,70
1996,CALIFORNIA,NUMCOL,390000
1996,CALIFORNIA,TOTALLB,27300000
1996,CALIFORNIA,TOTALPRICE,22932000
1996,COLORADO,LBPERCOL,74
1996,COLORADO,NUMCOL,30000
1996,COLORADO,TOTALLB,2220000
1996,COLORADO,TOTALPRICE,1887000
1996,FLORIDA,LBPERCOL,105
1996,FLORIDA,NUMCOL,240000
1996,FLORIDA,TOTALLB,25200000
1996,FLORIDA,TOTALPRICE,21672000
1996,GEORGIA,LBPERCOL,68
1996,GEORGIA,NUMCOL,75000
1996,GEORGIA,TOTALLB,5100000
1996,GEORGIA,TOTALPRICE,4488000
1996,HAWAII,LBPERCOL,155
1996,HAWAII,NUMCOL,8000
